sep=,
HRV ANALYSIS RESULTS - 04-Mar-2025 18:50:11
Kubios HRV Scientific Lite
4.1.1
released in April 2024

Analyzed by:  -  - 

File name: C:\Users\ADMIN\Documents\Dev\Maestria\CDSI2025\Practica_04\FISIOLOGICOS\cielo.txt
Measurement date:  00:00:00
File type: asciiCUSTOM
Channel label: RR data
Data length: 00:06:33 (h:min:s)
Measurement rate: - 

Parameters
 Number of samples: 1
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats

RR Interval Samples Selected for Analysis
                              ,    Sample 1,
  Sample limits (hh:mm:ss):   ,00:00:00-00:05:00,
  Sample Analysis Type: Single sample
  Beat correction: none
  Beats total:                ,         542,
  Beats corrected:            ,           -,
  Beats corrected (%):        ,           -,
  Effective data length (s):  ,         300,
  Effective data length (%):  ,      100.00,


RESULTS FOR A SINGLE SAMPLE

Results Overview              ,
  PNS index:                  ,      4.8096,            ,
  SNS index:                  ,      1.8588,            ,
  Stress index:               ,      3.7525,            ,

Time-Domain Results           ,
 Statistical parameters       ,
  Mean RR  (ms):              ,    553.1421,            ,
  SDNN (ms):                  ,    236.4665,            ,
  Mean HR (beats/min):        ,    108.4712,            ,
  SD HR (beats/min):          ,    527.3570,            ,
  Min HR (beats/min):         ,     29.9910,            ,
  Max HR (beats/min):         ,    141.3095,            ,
  RMSSD (ms):                 ,    271.1662,            ,
  NNxx (beats):               ,          60,            ,
  pNNxx (%):                  ,     11.0906,            ,
  SDANN (ms):                 ,         NaN,            ,
  SDNN index (ms):            ,         NaN,            ,
 Geometric parameters         ,
  RR tri index:               ,    8.741935,            ,
  TINN (ms):                  ,   2096.0000,            ,

Frequency-Domain Results      ,FFT spectrum, AR spectrum,
 Peak frequencies             ,
  VLF (Hz):                   ,    0.036667,    0.040000,
  LF (Hz):                    ,    0.046667,    0.086667,
  HF (Hz):                    ,    0.170000,    0.150000,
 Absolute powers              ,
  VLF (ms^2):                 ,   4165.8741,  19326.4419,
  LF (ms^2):                  ,  33585.9724,  77376.1017,
  HF (ms^2):                  ,   8490.0062,  29183.1306,
  VLF (log):                  ,      8.3347,      9.8692,
  LF (log):                   ,     10.4219,     11.2564,
  HF (log):                   ,      9.0466,     10.2813,
 Relative powers              ,
  VLF (%):                    ,      8.9958,     15.3465,
  LF (%):                     ,     72.5254,     61.4418,
  HF (%):                     ,     18.3333,     23.1734,
 Normalized powers            ,
  LF (n.u.):                  ,     79.6945,     72.5803,
  HF (n.u.):                  ,     20.1455,     27.3744,
 Total power (ms^2):          ,  46309.2555, 125933.9659,
 LF/HF ratio:                 ,      3.9559,      2.6514,


Nonlinear Results             ,
 Poincare plot                ,
  SD1 (ms):                   ,  191.920897,            ,
  SD2 (ms):                   ,  274.225321,            ,
  SD2/SD1 ratio:              ,    1.428846,            ,
 Approximate entropy (ApEn):  ,      0.3397,            ,
 Sample entropy (SampEn):     ,      0.1573,            ,
 Detrended fluctuation analysis (DFA),
  alpha 1:                    ,      0.8569,            ,
  alpha 2:                    ,      0.5989,            ,


RR INTERVAL DATA and SPECTRUM ESTIMATES,
                              ,    SAMPLE 1,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     RR Data,            ,FFT spectrum,            , AR Spectrum,            ,            ,            ,            ,
                              ,        Time, RR interval,   Frequency,         PSD,   Frequency,         PSD,   VLF comp.,    LF comp.,    HF comp.,
                              ,         (s),         (s),        (Hz),   (ms^2/Hz),        (Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),
                              ,       0.611,       0.611,       0.000,     17.4309,       0.000, 224783.7569,            ,            ,            ,
                              ,       1.222,       0.611,       0.003,     15.4693,       0.003, 450401.1558,            ,            ,            ,
                              ,       1.815,       0.593,       0.007,    112.0085,       0.007, 452910.8109,            ,            ,            ,
                              ,       2.495,       0.680,       0.010,   1086.5607,       0.010, 457122.6769,            ,            ,            ,
                              ,       3.178,       0.683,       0.013,   5142.6417,       0.013, 463080.4296,            ,            ,            ,
                              ,       3.843,       0.665,       0.017,  18752.4116,       0.017, 470845.1733,            ,            ,            ,
                              ,       4.531,       0.688,       0.020,  18181.1337,       0.020, 480495.2237,            ,            ,            ,
                              ,       5.149,       0.618,       0.023,  41493.2523,       0.023, 492125.5523,            ,            ,            ,
                              ,       5.732,       0.583,       0.027, 110063.0199,       0.027, 505846.6331,            ,            ,            ,
                              ,       6.338,       0.606,       0.030, 211304.6717,       0.030, 521782.3198,            ,            ,            ,
                              ,       6.952,       0.614,       0.033, 271872.3935,       0.033, 540066.2192,            ,            ,            ,
                              ,       7.524,       0.572,       0.037, 442789.0939,       0.037, 560835.8262,            ,            ,            ,
